filename,url,pageUrl,pageTitle,semanticPath,tag,role,format,width,height,alt,downloaded
"yellow-heron-house-comfortable-beachfron__section_div.image-container_figure_div.responsive-image-wrap__img__living-room__11.jpg","https://l.icdbcdn.com/oh/10c5d874-f7c8-4bc5-af46-344de7a17704.jpg?w=1040","https://galapagos-hotel.com/en/3706181/yellow-heron-house---comfortable-beachfront-house","Yellow Heron House - Comfortable beachfront house - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","695","Living room","true"
"yellow-heron-house-comfortable-beachfron__section_div.image-container_figure_div.responsive-image-wrap__img__first-floor-bedroom-ocean-view__12.jpg","https://l.icdbcdn.com/oh/917c2748-a8ae-4c0f-80c9-3003546327dc.jpg?w=1040","https://galapagos-hotel.com/en/3706181/yellow-heron-house---comfortable-beachfront-house","Yellow Heron House - Comfortable beachfront house - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","780","First floor bedroom. Ocean view","true"
"yellow-heron-house-comfortable-beachfron__section_div.image-container_figure_div.responsive-image-wrap__img__bedroom-with-two-twin-size-bed__13.jpg","https://l.icdbcdn.com/oh/ecd56c72-ad58-411d-b5b1-8dbc4ed74390.jpg?w=1040","https://galapagos-hotel.com/en/3706181/yellow-heron-house---comfortable-beachfront-house","Yellow Heron House - Comfortable beachfront house - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","780","Bedroom with two Twin size beds","true"
"yellow-heron-house-comfortable-beachfron__section_div.image-container_figure_div.responsive-image-wrap__img__master-bedroom__14.jpg","https://l.icdbcdn.com/oh/3d5e93e5-33ec-4469-ad99-8369e56d11e8.jpg?w=1040","https://galapagos-hotel.com/en/3706181/yellow-heron-house---comfortable-beachfront-house","Yellow Heron House - Comfortable beachfront house - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","780","Master bedroom","true"
"yellow-heron-house-comfortable-beachfron__section_div.image-container_figure_div.responsive-image-wrap__img__master-bathroom__15.jpg","https://l.icdbcdn.com/oh/41313aa8-21a6-4a31-8211-4a9ee576dada.jpg?w=1040","https://galapagos-hotel.com/en/3706181/yellow-heron-house---comfortable-beachfront-house","Yellow Heron House - Comfortable beachfront house - Vacation Home in Puerto Villamil","section › div.image-container › figure › div.responsive-image-wrapper.gallery-thumbnail › img.image.css-m6t9z1","img","hero","jpg","1040","780","Master bathroom","true"
"yellow-heron-house-comfortable-beachfron__div.css-1a3d9gm_div.css-19v8ryz_figure_div.responsive-image-__img__elena-chavez__16.jpg","https://l.icdbcdn.com/oh/350be03e-1442-4b02-822d-81265bc1c195.jpg?w=300","https://galapagos-hotel.com/en/3706181/yellow-heron-house---comfortable-beachfront-house","Yellow Heron House - Comfortable beachfront house - Vacation Home in Puerto Villamil","div.css-1a3d9gm › div.css-19v8ryz › figure › div.responsive-image-wrapper.undefined › img.image.css-m6t9z1","img","content","jpg","300","306","Elena Chavez","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__3.jpg","https://l.icdbcdn.com/oh/e515f66c-68aa-40d4-baa9-87368b8141cc.jpg?w=1920","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","content","jpg","707","470","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__4.jpg","https://l.icdbcdn.com/oh/e515f66c-68aa-40d4-baa9-87368b8141cc.jpg?w=320","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__5.jpg","https://l.icdbcdn.com/oh/e515f66c-68aa-40d4-baa9-87368b8141cc.jpg?w=575","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__6.jpg","https://l.icdbcdn.com/oh/e515f66c-68aa-40d4-baa9-87368b8141cc.jpg?w=768","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__7.jpg","https://l.icdbcdn.com/oh/e515f66c-68aa-40d4-baa9-87368b8141cc.jpg?w=992","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__8.jpg","https://l.icdbcdn.com/oh/e515f66c-68aa-40d4-baa9-87368b8141cc.jpg?w=1200","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__img__10.jpg","https://l.icdbcdn.com/oh/9daffd48-9205-4341-852b-a741ab36b6eb.jpg?w=1920","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1626","1077","","true"
"wetland-complex__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__11.jpg","https://l.icdbcdn.com/oh/9daffd48-9205-4341-852b-a741ab36b6eb.jpg?w=320","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__12.jpg","https://l.icdbcdn.com/oh/9daffd48-9205-4341-852b-a741ab36b6eb.jpg?w=575","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__13.jpg","https://l.icdbcdn.com/oh/9daffd48-9205-4341-852b-a741ab36b6eb.jpg?w=768","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__14.jpg","https://l.icdbcdn.com/oh/9daffd48-9205-4341-852b-a741ab36b6eb.jpg?w=992","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.left_div.image-wrapper_figure_div.re__imgsrcset__15.jpg","https://l.icdbcdn.com/oh/9daffd48-9205-4341-852b-a741ab36b6eb.jpg?w=1200","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.left › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.center_div.image-wrapper_figure_div.__img__17.jpg","https://l.icdbcdn.com/oh/c2ae0a7e-5419-421d-8b47-94b2bb532361.jpg?w=1920","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1024","682","","true"
"wetland-complex__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__18.jpg","https://l.icdbcdn.com/oh/c2ae0a7e-5419-421d-8b47-94b2bb532361.jpg?w=320","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__19.jpg","https://l.icdbcdn.com/oh/c2ae0a7e-5419-421d-8b47-94b2bb532361.jpg?w=575","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__20.jpg","https://l.icdbcdn.com/oh/c2ae0a7e-5419-421d-8b47-94b2bb532361.jpg?w=768","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__21.jpg","https://l.icdbcdn.com/oh/c2ae0a7e-5419-421d-8b47-94b2bb532361.jpg?w=992","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.center_div.image-wrapper_figure_div.__imgsrcset__22.jpg","https://l.icdbcdn.com/oh/c2ae0a7e-5419-421d-8b47-94b2bb532361.jpg?w=1200","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.center › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__img__24.jpg","https://l.icdbcdn.com/oh/4d737a0d-38f3-41fa-8a84-be79f73c42e7.jpg?w=1920","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1024","683","","true"
"wetland-complex__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__25.jpg","https://l.icdbcdn.com/oh/4d737a0d-38f3-41fa-8a84-be79f73c42e7.jpg?w=320","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__26.jpg","https://l.icdbcdn.com/oh/4d737a0d-38f3-41fa-8a84-be79f73c42e7.jpg?w=575","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__27.jpg","https://l.icdbcdn.com/oh/4d737a0d-38f3-41fa-8a84-be79f73c42e7.jpg?w=768","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__28.jpg","https://l.icdbcdn.com/oh/4d737a0d-38f3-41fa-8a84-be79f73c42e7.jpg?w=992","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide.right_div.image-wrapper_figure_div.r__imgsrcset__29.jpg","https://l.icdbcdn.com/oh/4d737a0d-38f3-41fa-8a84-be79f73c42e7.jpg?w=1200","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide.right › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__31.jpg","https://l.icdbcdn.com/oh/0f43089d-3ba9-43bf-b9c1-cefa2ba61ff3.jpg?w=1920","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1024","680","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__32.jpg","https://l.icdbcdn.com/oh/0f43089d-3ba9-43bf-b9c1-cefa2ba61ff3.jpg?w=320","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__33.jpg","https://l.icdbcdn.com/oh/0f43089d-3ba9-43bf-b9c1-cefa2ba61ff3.jpg?w=575","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__34.jpg","https://l.icdbcdn.com/oh/0f43089d-3ba9-43bf-b9c1-cefa2ba61ff3.jpg?w=768","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__35.jpg","https://l.icdbcdn.com/oh/0f43089d-3ba9-43bf-b9c1-cefa2ba61ff3.jpg?w=992","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__36.jpg","https://l.icdbcdn.com/oh/0f43089d-3ba9-43bf-b9c1-cefa2ba61ff3.jpg?w=1200","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__img__38.jpg","https://l.icdbcdn.com/oh/7acdce40-ea58-4191-af5a-10fefcb710a8.jpg?w=1920","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img","hero","jpg","1400","1050","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__39.jpg","https://l.icdbcdn.com/oh/7acdce40-ea58-4191-af5a-10fefcb710a8.jpg?w=320","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__40.jpg","https://l.icdbcdn.com/oh/7acdce40-ea58-4191-af5a-10fefcb710a8.jpg?w=575","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
"wetland-complex__div.image-gallery-slide_div.image-wrapper_figure_div.respons__imgsrcset__41.jpg","https://l.icdbcdn.com/oh/7acdce40-ea58-4191-af5a-10fefcb710a8.jpg?w=768","https://galapagos-hotel.com/en/1943208/wetland-complex","Wetland Complex","div.image-gallery-slide › div.image-wrapper › figure › div.responsive-image-wrapper.isLoaded › img.image.css-1w40tem","img[srcset]","icon","jpg","0","0","","true"
